EventSensor_ns,RowType,Source_Index,Source_SensorTimestamp_ns,Sink_Index,Sink_SensorTimestamp_ns,Sink_SensorTimestamp_Corrected_ns,TimeDifference_ns,TimeDifference_ms
7470159388000,MATCHED,6847,7470159388000,6847,9058375745000,7470159366000,22000,0.022000
7470192706000,MATCHED,6848,7470192706000,6848,9058409064000,7470192685000,21000,0.021000
7470226025000,MATCHED,6849,7470226025000,6849,9058442382000,7470226003000,22000,0.022000
7470259344000,MATCHED,6850,7470259344000,6850,9058475700000,7470259321000,23000,0.023000
7470292666000,MATCHED,6851,7470292666000,6851,9058509019000,7470292640000,26000,0.026000
7470325987000,MATCHED,6852,7470325987000,6852,9058542341000,7470325962000,25000,0.025000
7470359306000,MATCHED,6853,7470359306000,6853,9058575657000,7470359278000,28000,0.028000
7470392617000,MATCHED,6854,7470392617000,6854,9058608975000,7470392596000,21000,0.021000
7470425936000,MATCHED,6855,7470425936000,6855,9058642292000,7470425913000,23000,0.023000
7470459252000,MATCHED,6856,7470459252000,6856,9058675611000,7470459232000,20000,0.020000
7470492572000,MATCHED,6857,7470492572000,6857,9058708930000,7470492551000,21000,0.021000
7470525890000,MATCHED,6858,7470525890000,6858,9058742248000,7470525869000,21000,0.021000
7470559206000,MATCHED,6859,7470559206000,6859,9058775567000,7470559188000,18000,0.018000
7470592525000,MATCHED,6860,7470592525000,6860,9058808886000,7470592507000,18000,0.018000
7470625854000,MATCHED,6861,7470625854000,6861,9058842204000,7470625825000,29000,0.029000
7470659163000,MATCHED,6862,7470659163000,6862,9058875522000,7470659143000,20000,0.020000
7470692482000,MATCHED,6863,7470692482000,6863,9058908840000,7470692461000,21000,0.021000
7470725800000,MATCHED,6864,7470725800000,6864,9058942159000,7470725780000,20000,0.020000
7470759120000,MATCHED,6865,7470759120000,6865,9058975479000,7470759100000,20000,0.020000
7470792438000,MATCHED,6866,7470792438000,6866,9059008796000,7470792417000,21000,0.021000
7470825756000,MATCHED,6867,7470825756000,6867,9059042115000,7470825736000,20000,0.020000
7470859074000,MATCHED,6868,7470859074000,6868,9059075433000,7470859054000,20000,0.020000
7470892392000,MATCHED,6869,7470892392000,6869,9059108752000,7470892373000,19000,0.019000
7470925711000,MATCHED,6870,7470925711000,6870,9059142070000,7470925691000,20000,0.020000
7470959031000,MATCHED,6871,7470959031000,6871,9059175389000,7470959010000,21000,0.021000
7470992349000,MATCHED,6872,7470992349000,6872,9059208706000,7470992327000,22000,0.022000
7471025667000,MATCHED,6873,7471025667000,6873,9059242025000,7471025646000,21000,0.021000
7471058986000,MATCHED,6874,7471058986000,6874,9059275344000,7471058965000,21000,0.021000
7471092304000,MATCHED,6875,7471092304000,6875,9059308662000,7471092283000,21000,0.021000
7471125635000,MATCHED,6876,7471125635000,6876,9059341980000,7471125601000,34000,0.034000
7471158942000,MATCHED,6877,7471158942000,6877,9059375317000,7471158938000,4000,0.004000
7471192261000,MATCHED,6878,7471192261000,6878,9059408620000,7471192241000,20000,0.020000
7471225580000,MATCHED,6879,7471225580000,6879,9059441935000,7471225556000,24000,0.024000
7471258898000,MATCHED,6880,7471258898000,6880,9059475256000,7471258877000,21000,0.021000
7471292214000,MATCHED,6881,7471292214000,6881,9059508574000,7471292195000,19000,0.019000
7471325533000,MATCHED,6882,7471325533000,6882,9059541892000,7471325513000,20000,0.020000
7471358852000,MATCHED,6883,7471358852000,6883,9059575211000,7471358832000,20000,0.020000
7471392170000,MATCHED,6884,7471392170000,6884,9059608529000,7471392150000,20000,0.020000
7471425489000,MATCHED,6885,7471425489000,6885,9059641851000,7471425472000,17000,0.017000
7471458807000,MATCHED,6886,7471458807000,6886,9059675166000,7471458787000,20000,0.020000
7471492127000,MATCHED,6887,7471492127000,6887,9059708489000,7471492110000,17000,0.017000
7471525444000,MATCHED,6888,7471525444000,6888,9059741813000,7471525434000,10000,0.010000
7471558762000,MATCHED,6889,7471558762000,6889,9059775147000,7471558768000,-6000,-0.006000
7471592083000,MATCHED,6890,7471592083000,6890,9059808440000,7471592061000,22000,0.022000
7471625401000,MATCHED,6891,7471625401000,6891,9059841761000,7471625382000,19000,0.019000
7471658720000,MATCHED,6892,7471658720000,6892,9059875085000,7471658706000,14000,0.014000
7471692038000,MATCHED,6893,7471692038000,6893,9059908397000,7471692018000,20000,0.020000
7471725358000,MATCHED,6894,7471725358000,6894,9059941714000,7471725335000,23000,0.023000
7471758674000,MATCHED,6895,7471758674000,6895,9059975032000,7471758653000,21000,0.021000
7471791995000,MATCHED,6896,7471791995000,6896,9060008350000,7471791971000,24000,0.024000
7471825313000,MATCHED,6897,7471825313000,6897,9060041670000,7471825291000,22000,0.022000
7471858631000,MATCHED,6898,7471858631000,6898,9060074987000,7471858608000,23000,0.023000
7471891949000,MATCHED,6899,7471891949000,6899,9060108306000,7471891927000,22000,0.022000
7471925268000,MATCHED,6900,7471925268000,6900,9060141628000,7471925249000,19000,0.019000
7471958586000,MATCHED,6901,7471958586000,6901,9060174948000,7471958569000,17000,0.017000
7471991904000,MATCHED,6902,7471991904000,6902,9060208263000,7471991884000,20000,0.020000
7472025222000,MATCHED,6903,7472025222000,6903,9060241590000,7472025211000,11000,0.011000
7472058540000,MATCHED,6904,7472058540000,6904,9060274923000,7472058544000,-4000,-0.004000
7472091859000,MATCHED,6905,7472091859000,6905,9060308218000,7472091839000,20000,0.020000
7472125177000,MATCHED,6906,7472125177000,6906,9060341537000,7472125158000,19000,0.019000
7472158504000,MATCHED,6907,7472158504000,6907,9060374854000,7472158475000,29000,0.029000
7472191830000,MATCHED,6908,7472191830000,6908,9060408173000,7472191794000,36000,0.036000
7472225153000,MATCHED,6909,7472225153000,6909,9060441491000,7472225112000,41000,0.041000
7472258453000,MATCHED,6910,7472258453000,6910,9060474808000,7472258429000,24000,0.024000
7472291770000,MATCHED,6911,7472291770000,6911,9060508127000,7472291748000,22000,0.022000
7472325090000,MATCHED,6912,7472325090000,6912,9060541447000,7472325068000,22000,0.022000
7472358406000,MATCHED,6913,7472358406000,6913,9060574764000,7472358385000,21000,0.021000
7472391725000,MATCHED,6914,7472391725000,6914,9060608084000,7472391705000,20000,0.020000
7472425043000,MATCHED,6915,7472425043000,6915,9060641401000,7472425022000,21000,0.021000
7472458363000,MATCHED,6916,7472458363000,6916,9060674720000,7472458341000,22000,0.022000
7472491684000,MATCHED,6917,7472491684000,6917,9060708039000,7472491660000,24000,0.024000
7472524999000,MATCHED,6918,7472524999000,6918,9060741357000,7472524978000,21000,0.021000
7472558317000,MATCHED,6919,7472558317000,6919,9060774676000,7472558297000,20000,0.020000
7472591637000,MATCHED,6920,7472591637000,6920,9060807994000,7472591615000,22000,0.022000
7472624954000,MATCHED,6921,7472624954000,6921,9060841313000,7472624934000,20000,0.020000
7472658274000,MATCHED,6922,7472658274000,6922,9060874632000,7472658253000,21000,0.021000
7472691592000,MATCHED,6923,7472691592000,6923,9060907950000,7472691571000,21000,0.021000
7472724910000,MATCHED,6924,7472724910000,6924,9060941268000,7472724889000,21000,0.021000
7472758231000,MATCHED,6925,7472758231000,6925,9060974586000,7472758207000,24000,0.024000
7472791547000,MATCHED,6926,7472791547000,6926,9061007906000,7472791527000,20000,0.020000
7472824865000,MATCHED,6927,7472824865000,6927,9061041224000,7472824845000,20000,0.020000
7472858183000,MATCHED,6928,7472858183000,6928,9061074542000,7472858163000,20000,0.020000
7472891503000,MATCHED,6929,7472891503000,6929,9061107860000,7472891481000,22000,0.022000
7472924820000,MATCHED,6930,7472924820000,6930,9061141179000,7472924800000,20000,0.020000
7472958139000,MATCHED,6931,7472958139000,6931,9061174497000,7472958118000,21000,0.021000
7472991457000,MATCHED,6932,7472991457000,6932,9061207816000,7472991437000,20000,0.020000
7473024777000,MATCHED,6933,7473024777000,6933,9061241134000,7473024755000,22000,0.022000
7473058094000,MATCHED,6934,7473058094000,6934,9061274453000,7473058074000,20000,0.020000
7473091413000,MATCHED,6935,7473091413000,6935,9061307771000,7473091392000,21000,0.021000
7473124731000,MATCHED,6936,7473124731000,6936,9061341090000,7473124711000,20000,0.020000
7473158050000,MATCHED,6937,7473158050000,6937,9061374409000,7473158030000,20000,0.020000
7473191370000,MATCHED,6938,7473191370000,6938,9061407728000,7473191349000,21000,0.021000
7473224687000,MATCHED,6939,7473224687000,6939,9061441045000,7473224666000,21000,0.021000
7473258006000,MATCHED,6940,7473258006000,6940,9061474363000,7473257984000,22000,0.022000
7473291324000,MATCHED,6941,7473291324000,6941,9061507682000,7473291303000,21000,0.021000
7473324643000,MATCHED,6942,7473324643000,6942,9061541000000,7473324621000,22000,0.022000
7473357960000,MATCHED,6943,7473357960000,6943,9061574319000,7473357940000,20000,0.020000
7473391280000,MATCHED,6944,7473391280000,6944,9061607637000,7473391258000,22000,0.022000
7473424597000,MATCHED,6945,7473424597000,6945,9061640956000,7473424577000,20000,0.020000
7473457916000,MATCHED,6946,7473457916000,6946,9061674274000,7473457895000,21000,0.021000
7473491234000,MATCHED,6947,7473491234000,6947,9061707593000,7473491214000,20000,0.020000
7473524553000,MATCHED,6948,7473524553000,6948,9061740911000,7473524532000,21000,0.021000
7473557873000,MATCHED,6949,7473557873000,6949,9061774230000,7473557851000,22000,0.022000
7473591191000,MATCHED,6950,7473591191000,6950,9061807548000,7473591169000,22000,0.022000
7473624509000,MATCHED,6951,7473624509000,6951,9061840866000,7473624487000,22000,0.022000
7473657827000,MATCHED,6952,7473657827000,6952,9061874185000,7473657806000,21000,0.021000
7473691156000,MATCHED,6953,7473691156000,6953,9061907504000,7473691125000,31000,0.031000
7473724464000,MATCHED,6954,7473724464000,6954,9061940822000,7473724443000,21000,0.021000
7473757784000,MATCHED,6955,7473757784000,6955,9061974140000,7473757761000,23000,0.023000
7473791100000,MATCHED,6956,7473791100000,6956,9062007460000,7473791081000,19000,0.019000
7473824419000,MATCHED,6957,7473824419000,6957,9062040778000,7473824399000,20000,0.020000
7473857737000,MATCHED,6958,7473857737000,6958,9062074096000,7473857717000,20000,0.020000
7473891056000,MATCHED,6959,7473891056000,6959,9062107415000,7473891036000,20000,0.020000
7473924374000,MATCHED,6960,7473924374000,6960,9062140733000,7473924354000,20000,0.020000
7473957693000,MATCHED,6961,7473957693000,6961,9062174052000,7473957673000,20000,0.020000
7473991013000,MATCHED,6962,7473991013000,6962,9062207371000,7473990992000,21000,0.021000
7474024330000,MATCHED,6963,7474024330000,6963,9062240687000,7474024308000,22000,0.022000
7474057649000,MATCHED,6964,7474057649000,6964,9062274007000,7474057628000,21000,0.021000
7474090966000,MATCHED,6965,7474090966000,6965,9062307325000,7474090946000,20000,0.020000
7474124286000,MATCHED,6966,7474124286000,6966,9062340643000,7474124264000,22000,0.022000
7474157605000,MATCHED,6967,7474157605000,6967,9062373961000,7474157582000,23000,0.023000
7474190923000,MATCHED,6968,7474190923000,6968,9062407280000,7474190901000,22000,0.022000
7474224242000,MATCHED,6969,7474224242000,6969,9062440600000,7474224221000,21000,0.021000
7474257559000,MATCHED,6970,7474257559000,6970,9062473917000,7474257538000,21000,0.021000
7474290880000,MATCHED,6971,7474290880000,6971,9062507236000,7474290857000,23000,0.023000
7474324197000,MATCHED,6972,7474324197000,6972,9062540554000,7474324175000,22000,0.022000
7474357515000,MATCHED,6973,7474357515000,6973,9062573873000,7474357494000,21000,0.021000
7474390834000,MATCHED,6974,7474390834000,6974,9062607192000,7474390813000,21000,0.021000
7474424153000,MATCHED,6975,7474424153000,6975,9062640509000,7474424130000,23000,0.023000
7474457470000,MATCHED,6976,7474457470000,6976,9062673829000,7474457450000,20000,0.020000
7474490788000,MATCHED,6977,7474490788000,6977,9062707146000,7474490767000,21000,0.021000
7474524108000,MATCHED,6978,7474524108000,6978,9062740465000,7474524086000,22000,0.022000
7474557426000,MATCHED,6979,7474557426000,6979,9062773784000,7474557405000,21000,0.021000
7474590743000,MATCHED,6980,7474590743000,6980,9062807102000,7474590723000,20000,0.020000
7474624064000,MATCHED,6981,7474624064000,6981,9062840421000,7474624042000,22000,0.022000
7474657383000,MATCHED,6982,7474657383000,6982,9062873738000,7474657359000,24000,0.024000
7474690700000,MATCHED,6983,7474690700000,6983,9062907057000,7474690678000,22000,0.022000
7474724020000,MATCHED,6984,7474724020000,6984,9062940377000,7474723998000,22000,0.022000
7474757341000,MATCHED,6985,7474757341000,6985,9062973698000,7474757319000,22000,0.022000
7474790654000,MATCHED,6986,7474790654000,6986,9063007016000,7474790637000,17000,0.017000
7474823974000,MATCHED,6987,7474823974000,6987,9063040334000,7474823955000,19000,0.019000
7474857293000,MATCHED,6988,7474857293000,6988,9063073653000,7474857274000,19000,0.019000
7474890612000,MATCHED,6989,7474890612000,6989,9063106971000,7474890592000,20000,0.020000
7474923929000,MATCHED,6990,7474923929000,6990,9063140290000,7474923911000,18000,0.018000
7474957246000,MATCHED,6991,7474957246000,6991,9063173609000,7474957230000,16000,0.016000
7474990567000,MATCHED,6992,7474990567000,6992,9063206926000,7474990547000,20000,0.020000
7475023884000,MATCHED,6993,7475023884000,6993,9063240245000,7475023866000,18000,0.018000
7475057202000,MATCHED,6994,7475057202000,6994,9063273564000,7475057185000,17000,0.017000
7475090521000,MATCHED,6995,7475090521000,6995,9063306882000,7475090503000,18000,0.018000
7475123839000,MATCHED,6996,7475123839000,6996,9063340200000,7475123821000,18000,0.018000
7475157159000,MATCHED,6997,7475157159000,6997,9063373519000,7475157140000,19000,0.019000
7475190477000,MATCHED,6998,7475190477000,6998,9063406837000,7475190458000,19000,0.019000
7475223797000,MATCHED,6999,7475223797000,6999,9063440156000,7475223777000,20000,0.020000
7475257114000,MATCHED,7000,7475257114000,7000,9063473474000,7475257095000,19000,0.019000
7475290433000,MATCHED,7001,7475290433000,7001,9063506794000,7475290415000,18000,0.018000
7475323752000,MATCHED,7002,7475323752000,7002,9063540111000,7475323732000,20000,0.020000
7475357071000,MATCHED,7003,7475357071000,7003,9063573430000,7475357051000,20000,0.020000
7475390389000,MATCHED,7004,7475390389000,7004,9063606748000,7475390369000,20000,0.020000
7475423708000,MATCHED,7005,7475423708000,7005,9063640066000,7475423687000,21000,0.021000
7475457029000,MATCHED,7006,7475457029000,7006,9063673384000,7475457005000,24000,0.024000
7475490347000,MATCHED,7007,7475490347000,7007,9063706704000,7475490325000,22000,0.022000
7475523665000,MATCHED,7008,7475523665000,7008,9063740023000,7475523644000,21000,0.021000
7475556988000,MATCHED,7009,7475556988000,7009,9063773341000,7475556962000,26000,0.026000
7475590303000,MATCHED,7010,7475590303000,7010,9063806659000,7475590280000,23000,0.023000
7475623618000,MATCHED,7011,7475623618000,7011,9063839978000,7475623599000,19000,0.019000
7475656935000,MATCHED,7012,7475656935000,7012,9063873296000,7475656917000,18000,0.018000
7475690253000,MATCHED,7013,7475690253000,7013,9063906615000,7475690236000,17000,0.017000
7475723586000,MATCHED,7014,7475723586000,7014,9063939933000,7475723554000,32000,0.032000
7475756890000,MATCHED,7015,7475756890000,7015,9063973252000,7475756873000,17000,0.017000
7475790210000,MATCHED,7016,7475790210000,7016,9064006571000,7475790192000,18000,0.018000
7475823527000,MATCHED,7017,7475823527000,7017,9064039888000,7475823509000,18000,0.018000
7475856845000,MATCHED,7018,7475856845000,7018,9064073206000,7475856827000,18000,0.018000
7475890164000,MATCHED,7019,7475890164000,7019,9064106525000,7475890146000,18000,0.018000
7475923483000,MATCHED,7020,7475923483000,7020,9064139844000,7475923465000,18000,0.018000
7475956801000,MATCHED,7021,7475956801000,7021,9064173163000,7475956784000,17000,0.017000
7475990121000,MATCHED,7022,7475990121000,7022,9064206479000,7475990100000,21000,0.021000
7476023439000,MATCHED,7023,7476023439000,7023,9064239803000,7476023424000,15000,0.015000
7476056757000,MATCHED,7024,7476056757000,7024,9064273118000,7476056739000,18000,0.018000
7476090074000,MATCHED,7025,7476090074000,7025,9064306436000,7476090057000,17000,0.017000
7476123398000,MATCHED,7026,7476123398000,7026,9064339754000,7476123375000,23000,0.023000
7476156715000,MATCHED,7027,7476156715000,7027,9064373072000,7476156693000,22000,0.022000
7476190032000,MATCHED,7028,7476190032000,7028,9064406391000,7476190012000,20000,0.020000
7476223351000,MATCHED,7029,7476223351000,7029,9064439709000,7476223330000,21000,0.021000
7476256670000,MATCHED,7030,7476256670000,7030,9064473029000,7476256650000,20000,0.020000
7476289987000,MATCHED,7031,7476289987000,7031,9064506347000,7476289968000,19000,0.019000
